rule_name,J_final,F_final,Balance_final,rule_accuracy,avg_judge_injustice,extreme_event_rate,n_weeks_evaluated,n_seasons,Balance_process,Balance_comprehensive,base,delta,late_boost,protection
"DRH(b=0.30,δ=0.030,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8197278911564626,0.22307030884837004,0.05782312925170068,294,32,0.2606781473701096,0.28672256712510347,0.3,0.030000000000000002,0.2,
"DRH(b=0.30,δ=0.035,lb=0.05)",0.8943983312334625,0.30000000000000004,0.4492965070845257,0.8401360544217688,0.22307030884837004,0.05782312925170068,294,32,0.38948023197606185,0.4253699970411401,0.3,0.035,0.05,
"DRH(b=0.30,δ=0.035,lb=0.10)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8231292517006803,0.22307030884837004,0.05782312925170068,294,32,0.27201922867085504,0.29884153528584856,0.3,0.035,0.1,
"DRH(b=0.30,δ=0.035,lb=0.15)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8197278911564626,0.22307030884837004,0.05782312925170068,294,32,0.2606781473701096,0.28672256712510347,0.3,0.035,0.15000000000000002,
"DRH(b=0.30,δ=0.035,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8129251700680272,0.22307030884837004,0.05782312925170068,294,32,0.2597036496229316,0.2863327680262322,0.3,0.035,0.2,
"DRH(b=0.30,δ=0.040,lb=0.05)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8197278911564626,0.22307030884837004,0.05782312925170068,294,32,0.271511730109902,0.2986385358614673,0.3,0.04000000000000001,0.05,
"DRH(b=0.30,δ=0.040,lb=0.10)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8197278911564626,0.22307030884837004,0.05782312925170068,294,32,0.2606781473701096,0.28672256712510347,0.3,0.04000000000000001,0.1,
"DRH(b=0.30,δ=0.040,lb=0.15)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8095238095238095,0.22307030884837004,0.05782312925170068,294,32,0.2592164007493426,0.2861378684767967,0.3,0.04000000000000001,0.15000000000000002,
"DRH(b=0.30,δ=0.040,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.7925170068027211,0.22307030884837004,0.05782312925170068,294,32,0.2567801563813977,0.28516337072961867,0.3,0.04000000000000001,0.2,
"DRH(b=0.35,δ=0.020,lb=0.05)",0.8567354107721418,0.3621619215413159,0.5091108728152989,0.8571428571428571,0.22307030884837004,0.05782312925170068,294,32,0.4454101683692642,0.483630591036885,0.35,0.02,0.05,
"DRH(b=0.35,δ=0.020,lb=0.10)",0.8818983312334624,0.32499999999999996,0.4749645434018747,0.8537414965986394,0.22307030884837004,0.05782312925170068,294,32,0.4147752226772642,0.4508888151120305,0.35,0.02,0.1,
"DRH(b=0.35,δ=0.020,lb=0.15)",0.9384864096921466,0.21250000000000002,0.3465346944272865,0.8367346938775511,0.22307030884837004,0.05782312925170068,294,32,0.2998441597970378,0.3278584805751871,0.35,0.02,0.15000000000000002,
"DRH(b=0.35,δ=0.020,lb=0.20)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8197278911564626,0.22307030884837004,0.05782312925170068,294,32,0.271511730109902,0.2986385358614673,0.35,0.02,0.2,
"DRH(b=0.35,δ=0.025,lb=0.05)",0.8818983312334624,0.32499999999999996,0.4749645434018747,0.8503401360544217,0.22307030884837004,0.05782312925170068,294,32,0.4140141672228105,0.45058439293024904,0.35,0.025,0.05,
"DRH(b=0.35,δ=0.025,lb=0.10)",0.9384864096921466,0.21250000000000002,0.3465346944272865,0.8333333333333334,0.22307030884837004,0.05782312925170068,294,32,0.2992888928344507,0.3276363737901522,0.35,0.025,0.1,
"DRH(b=0.35,δ=0.025,lb=0.15)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8163265306122449,0.22307030884837004,0.05782312925170068,294,32,0.27100423154894887,0.2984355364370861,0.35,0.025,0.15000000000000002,
"DRH(b=0.35,δ=0.025,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8163265306122449,0.22307030884837004,0.05782312925170068,294,32,0.26019089849652055,0.28652766757566783,0.35,0.025,0.2,
"DRH(b=0.35,δ=0.030,lb=0.05)",0.9384864096921466,0.21250000000000002,0.3465346944272865,0.8299319727891157,0.22307030884837004,0.05782312925170068,294,32,0.2987336258718636,0.32741426700511733,0.35,0.030000000000000002,0.05,
"DRH(b=0.35,δ=0.030,lb=0.10)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8163265306122449,0.22307030884837004,0.05782312925170068,294,32,0.27100423154894887,0.2984355364370861,0.35,0.030000000000000002,0.1,
"DRH(b=0.35,δ=0.030,lb=0.15)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8129251700680272,0.22307030884837004,0.05782312925170068,294,32,0.2597036496229316,0.2863327680262322,0.35,0.030000000000000002,0.15000000000000002,
"DRH(b=0.35,δ=0.030,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8061224489795918,0.22307030884837004,0.05782312925170068,294,32,0.2587291518757536,0.28594296892736104,0.35,0.030000000000000002,0.2,
"DRH(b=0.35,δ=0.035,lb=0.05)",0.9480738216002382,0.1901178823119738,0.31672307302917757,0.8129251700680272,0.22307030884837004,0.05782312925170068,294,32,0.2704967329879958,0.29823253701270486,0.35,0.035,0.05,
"DRH(b=0.35,δ=0.035,lb=0.10)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8095238095238095,0.22307030884837004,0.05782312925170068,294,32,0.2592164007493426,0.2861378684767967,0.35,0.035,0.1,
"DRH(b=0.35,δ=0.035,lb=0.15)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.7993197278911565,0.22307030884837004,0.05782312925170068,294,32,0.2577546541285756,0.2855531698284899,0.35,0.035,0.15000000000000002,
"DRH(b=0.35,δ=0.035,lb=0.20)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.7891156462585034,0.22307030884837004,0.05782312925170068,294,32,0.25629290750780864,0.2849684711801831,0.35,0.035,0.2,
"DRH(b=0.35,δ=0.040,lb=0.05)",0.9527933247726216,0.18091192154131586,0.30408551362843267,0.8061224489795918,0.22307030884837004,0.05782312925170068,294,32,0.2587291518757536,0.28594296892736104,0.35,0.04000000000000001,0.05,
